41901356, East Windsor, 190049, 10.46724157767725
41901356, Broad Brook, 1324, 2.8024552988008775
41901346, Lisbon, 190052, 9.035323976189119
41901346, Sprague, 190154, 0.9214562250801173
41901346, Griswold, 190089, 2.234406130053538
41901354, Windsor, 117295, 0.007233152086603606
41901317, Colchester, 190087, 4.54883817927103
41901317, Salem, 190153, 4.560771664805912
41901317, East Haddam, 190084, 1.0956810916265078
41901416, Waterford, 190156, 3.8023844317068645
41901416, Bozrah, 190086, 0.6817860903254048
41901416, Norwich, 1288, 3.335951667865621
41901416, Uncasville/Montville, 1316, 1.5588400039764323
41901416, Montville, 190092, 14.56833259899629
41901416, New London, 1306, 2.4029811333436997
41901383, Moosup, 1303, 1.564994811257639
41901383, Plainfield Village, 1287, 1.069189369944867
41901383, Canterbury, 190125, 0.9897544430045996
41901383, Plainfield, 190132, 11.570849534919805
41901335, Salem, 190153, 9.068163403587223
41901335, Montville, 190092, 2.931926952844907
41901335, East Lyme, 190088, 0.20725098425328325
41901323, Southbridge, 117316, 0.041469280701138644
41901323, Woodstock, 190152, 0.2319474319448693
41901473, Monroe, 190003, 1.036180572377919
41901459, Monroe, 190003, 10.403940234059665
41901459, Shelton, 190037, 0.03975017963836972
41901418, Easton, 190000, 1.1250116522244005
41901418, Weston, 190042, 4.526741791887142
41901418, Fairfield, 190001, 0.5191986011622343
41901441, West Hartford, 1275, 3.8523738095879216
41901441, Farmington, 1311, 2.28893906960013
41901441, East Hartford, 1340, 6.123870237017763
41901441, Manchester, 190010, 6.159467318489389
41901441, Central Manchester, 1279, 0.317406786898965
41901441, City of Hartford, 1281, 2.9370842883213446
41901441, Bolton, 190103, 0.69479317060943
41901381, Danielson, 1284, 0.9119988159221305
41901381, Killingly, 190050, 5.905449029789811
41901381, Putnam District, 1295, 1.1763910065224084
41901381, Putnam, 190157, 3.215562425747568
41901386, Canaan, 189966, 0.963815897050451
41901386, North Canaan, 190139, 7.54127500163632
41901386, Canaan, 190123, 2.9503078738158366
41901378, Stafford, 190107, 3.3410588238976264
41901378, Willington, 190115, 9.591503874990503
41901374, South Coventry, 1299, 2.434370352485817
41901374, Coventry Lake, 1297, 2.614639923950813
41901374, Columbia, 190061, 6.188476643841541
41901374, Coventry, 190062, 7.409636713856686
41901374, Storrs, 1300, 4.198873910992785
41901374, Mansfield, 190063, 4.767919287059907
41901347, Griswold, 190089, 4.6592354578675
41901347, Voluntown, 190155, 7.810196786484288
41901357, West Hartford, 1275, 2.0204139911565604
41901357, Windsor, 1338, 5.501587107543974
41901357, Windsor Locks, 1321, 6.535880140558517
41901357, Bloomfield, 1337, 6.62385257873292
